dataset_name,scenario_type,correlation_strength,zero_probability,method,method_type,beta_rule,condition_number,converged,iterations,time_seconds,initial_gradient_norm,final_gradient_norm,gradient_reduction_factor,objective_value,train_accuracy,test_accuracy,train_mse,test_mse,relative_error_to_reference,relative_error_to_ldlt,q_dimension,lambda_reg,estimated_L,power_method_lambda_max_estimate,mu,activation,hidden_width,total_output_weights,alpha,beta
synthetic_ill_conditioned,ill_conditioned_corr_0_5,0.5,,PyTorch SGD momentum,library optimizer,library constant momentum,35050.06689897513,True,1339,0.09199299997999333,3.7305057779153667,6.106079223564953e-07,1.6367966134010584e-07,0.004229504687662903,1.0,1.0,0.0025673493761212527,0.003386535522099181,4.487698599580102e-07,4.48769938180735e-07,131,0.001,35.05006689897513,34.703036533638745,0.001,sigmoid,130,390,0.11291301412367634,0.9788608059069518
synthetic_ill_conditioned,ill_conditioned_corr_0_5,0.5,,PyTorch SGD Nesterov,library optimizer,library nesterov,35050.06689897513,True,1553,0.1107505840191152,3.7305057779153667,9.97238767535721e-07,2.673199900773201e-07,0.004229504731838754,1.0,1.0,0.0025673480208012484,0.003386521115992955,0.00013092108821446586,0.00013092108821787893,131,0.001,35.05006689897513,34.703036533638745,0.001,sigmoid,130,390,0.028530616015150605,0.9893739464464141
synthetic_ill_conditioned,ill_conditioned_corr_0_5,0.5,,NumPy solve,built-in benchmark,,35050.06689897513,True,0,0.00011187497875653207,3.7305057779153667,2.4607050978070868e-15,6.596170182537947e-16,0.0042295046876288985,1.0,1.0,0.0025673494254902594,0.00338653494764732,0.0,4.591005855966111e-13,131,0.001,35.05006689897513,34.703036533638745,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_5,0.5,,SciPy LDLT,built-in benchmark,,35050.06689897513,True,0,0.00037612501182593405,3.7305057779153667,1.4431846354607181e-15,3.868603136883975e-16,0.004229504687628898,1.0,1.0,0.0025673494254902607,0.00338653494764737,4.0821318299395816e-13,2.9602664533142386e-13,131,0.001,35.05006689897513,34.703036533638745,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_6,0.6,,LDLT,scratch,,35452.923731087634,True,0,0.007363082986557856,3.7964147841125544,1.6530094918264474e-15,4.3541330066041587e-16,0.0019863992852064906,1.0,1.0,0.0010391982229488892,0.0014517720117030385,5.29801745584239e-13,0.0,131,0.001,35.45292373108764,35.101904684245184,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_6,0.6,,Heavy Ball,scratch,constant momentum,35452.923731087634,True,1339,0.030875166004989296,3.7964147841125544,4.5331196777488847e-07,1.1940527933668716e-07,0.001986399285213098,1.0,1.0,0.0010391982498877351,0.0014517721488594348,4.858422761138624e-07,4.858422037388306e-07,131,0.001,35.45292373108764,35.101904684245184,0.001,sigmoid,130,390,0.1116367257580008,0.978979980306253
synthetic_ill_conditioned,ill_conditioned_corr_0_6,0.6,,Nesterov,scratch,constant beta,35452.923731087634,True,1547,0.03160179199767299,3.7964147841125544,9.918242446251603e-07,2.6125286646122046e-07,0.001986399343720506,1.0,1.0,0.001039211822681998,0.0014518091176813114,0.0001746439792411839,0.000174643979200278,131,0.001,35.45292373108764,35.101904684245184,0.001,sigmoid,130,390,0.02820641839260013,0.9894341717902475
synthetic_ill_conditioned,ill_conditioned_corr_0_6,0.6,,Nesterov variable beta,scratch,variable beta,35452.923731087634,False,8000,0.1803432499873452,3.7964147841125544,2.9803985157670964e-06,7.850560819222473e-07,0.0019864007361200114,1.0,1.0,0.0010391683149746727,0.0014519442891565383,0.0010591543580458533,0.0010591543580285284,131,0.001,35.45292373108764,35.101904684245184,0.001,sigmoid,130,390,0.02820641839260013,0.9996253266136275
synthetic_ill_conditioned,ill_conditioned_corr_0_6,0.6,,PyTorch SGD momentum,library optimizer,library constant momentum,35452.923731087634,True,1339,0.09703529099351726,3.7964147841125544,4.5331196813188146e-07,1.1940527943072142e-07,0.001986399285213098,1.0,1.0,0.0010391982498877354,0.0014517721488594237,4.858422732681141e-07,4.858422008930849e-07,131,0.001,35.45292373108764,35.101904684245184,0.001,sigmoid,130,390,0.1116367257580008,0.978979980306253
synthetic_ill_conditioned,ill_conditioned_corr_0_6,0.6,,PyTorch SGD Nesterov,library optimizer,library nesterov,35452.923731087634,True,1547,0.10788470800616778,3.7964147841125544,9.918242447306468e-07,2.612528664890063e-07,0.0019863993437205063,1.0,1.0,0.0010392118226820078,0.0014518091176813285,0.00017464397924757437,0.00017464397920666848,131,0.001,35.45292373108764,35.101904684245184,0.001,sigmoid,130,390,0.02820641839260013,0.9894341717902475
synthetic_ill_conditioned,ill_conditioned_corr_0_6,0.6,,NumPy solve,built-in benchmark,,35452.923731087634,True,0,0.0001096250198315829,3.7964147841125544,2.1093900881047796e-15,5.556268764235856e-16,0.0019863992852064915,1.0,1.0,0.0010391982229488704,0.0014517720117029629,0.0,5.29801745584239e-13,131,0.001,35.45292373108764,35.101904684245184,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_6,0.6,,SciPy LDLT,built-in benchmark,,35452.923731087634,True,0,0.0003628330014180392,3.7964147841125544,1.7042738348015475e-15,4.489166573509529e-16,0.001986399285206491,1.0,1.0,0.0010391982229488866,0.001451772011703027,4.879139945695072e-13,3.288786241413787e-13,131,0.001,35.45292373108764,35.101904684245184,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_7,0.7,,LDLT,scratch,,34445.866201319885,True,0,0.007429084012983367,3.7439947594563634,1.6374419372427888e-15,4.373515569451676e-16,0.0022776783956036453,1.0,1.0,0.0013149032442582313,0.001553339873387824,5.773068542608563e-13,0.0,131,0.001,34.44586620131989,34.1048180211088,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_7,0.7,,Heavy Ball,scratch,constant momentum,34445.866201319885,True,1339,0.030953082983614877,3.7439947594563634,8.411747160641726e-07,2.246730484703758e-07,0.0022776783956800764,1.0,1.0,0.0013149032746168972,0.0015533401915387743,3.6593629411588947e-07,3.6593629019301535e-07,131,0.001,34.44586620131989,34.1048180211088,0.001,sigmoid,130,390,0.11488291456266236,0.9786781933788472
synthetic_ill_conditioned,ill_conditioned_corr_0_7,0.7,,Nesterov,scratch,constant beta,34445.866201319885,True,1520,0.034032833005767316,3.7439947594563634,9.928960374175646e-07,2.651969623915113e-07,0.0022776784376794886,1.0,1.0,0.0013148995207952368,0.0015533482593733654,0.0001312117869111272,0.0001312117869086862,131,0.001,34.44586620131989,34.1048180211088,0.001,sigmoid,130,390,0.029031059754905577,0.9892816552321423
synthetic_ill_conditioned,ill_conditioned_corr_0_7,0.7,,Nesterov variable beta,scratch,variable beta,34445.866201319885,False,8000,0.1979047500062734,3.7439947594563634,2.1373248778075754e-06,5.708674865020163e-07,0.0022776791425396428,1.0,1.0,0.0013149475716501245,0.0015534901804549507,0.0007425397781368083,0.0007425397781823645,131,0.001,34.44586620131989,34.1048180211088,0.001,sigmoid,130,390,0.029031059754905577,0.9996253266136275
synthetic_ill_conditioned,ill_conditioned_corr_0_7,0.7,,PyTorch SGD momentum,library optimizer,library constant momentum,34445.866201319885,True,1339,0.09176616699551232,3.7439947594563634,8.411747120717902e-07,2.246730474040329e-07,0.0022776783956800746,1.0,1.0,0.001314903274616896,0.001553340191538773,3.6593629405184446e-07,3.6593629012896743e-07,131,0.001,34.44586620131989,34.1048180211088,0.001,sigmoid,130,390,0.11488291456266236,0.9786781933788472
synthetic_ill_conditioned,ill_conditioned_corr_0_7,0.7,,PyTorch SGD Nesterov,library optimizer,library nesterov,34445.866201319885,True,1520,0.10842237499309704,3.7439947594563634,9.928960374611391e-07,2.651969624031498e-07,0.00227767843767949,1.0,1.0,0.0013148995207952366,0.0015533482593733654,0.00013121178690798712,0.00013121178690554612,131,0.001,34.44586620131989,34.1048180211088,0.001,sigmoid,130,390,0.029031059754905577,0.9892816552321423
synthetic_ill_conditioned,ill_conditioned_corr_0_7,0.7,,NumPy solve,built-in benchmark,,34445.866201319885,True,0,0.00010812500840984285,3.7439947594563634,2.1831724534647393e-15,5.831131167987374e-16,0.0022776783956036453,1.0,1.0,0.00131490324425821,0.0015533398733877843,0.0,5.773068542608563e-13,131,0.001,34.44586620131989,34.1048180211088,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_7,0.7,,SciPy LDLT,built-in benchmark,,34445.866201319885,True,0,0.00038399998447857797,3.7439947594563634,1.3402521877456777e-15,3.579738418064147e-16,0.0022776783956036445,1.0,1.0,0.0013149032442582283,0.0015533398733877546,6.025526674367173e-13,3.8965164034020314e-13,131,0.001,34.44586620131989,34.1048180211088,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_8,0.8,,LDLT,scratch,,36733.848398589515,True,0,0.007511083997087553,3.896257949313593,1.791714340363129e-15,4.598551645377527e-16,0.0016472156412451699,1.0,1.0,0.000896763393026912,0.001116327623043075,5.774294004408456e-13,0.0,131,0.001,36.733848398589515,36.37014692929655,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_8,0.8,,Heavy Ball,scratch,constant momentum,36733.848398589515,True,1339,0.030086792015936226,3.896257949313593,6.522984112836162e-07,1.6741663918800143e-07,0.0016472156412646074,1.0,1.0,0.0008967633973432069,0.0011163276387248621,5.356120092595907e-07,5.356120581144512e-07,131,0.001,36.733848398589515,36.37014692929655,0.001,sigmoid,130,390,0.10776393361913801,0.9793458821673495
synthetic_ill_conditioned,ill_conditioned_corr_0_8,0.8,,Nesterov,scratch,constant beta,36733.848398589515,True,1555,0.034373083006357774,3.896257949313593,9.921366580837254e-07,2.546383404257182e-07,0.00164721569373564,1.0,1.0,0.0008967731107767809,0.0011163220544120516,0.00016225387564358995,0.00016225387560431803,131,0.001,36.733848398589515,36.37014692929655,0.001,sigmoid,130,390,0.027222848778305445,0.9896190591168652
synthetic_ill_conditioned,ill_conditioned_corr_0_8,0.8,,Nesterov variable beta,scratch,variable beta,36733.848398589515,False,8000,0.1925713749951683,3.896257949313593,2.5411166740087526e-06,6.521941583606967e-07,0.0016472167395835716,1.0,1.0,0.0008967499154255103,0.0011164116067336944,0.0009464318224101615,0.0009464318224152615,131,0.001,36.733848398589515,36.37014692929655,0.001,sigmoid,130,390,0.027222848778305445,0.9996253266136275
synthetic_ill_conditioned,ill_conditioned_corr_0_8,0.8,,PyTorch SGD momentum,library optimizer,library constant momentum,36733.848398589515,True,1339,0.09418566600652412,3.896257949313593,6.522984229433058e-07,1.6741664218053678e-07,0.001647215641264607,1.0,1.0,0.0008967633973432067,0.001116327638724861,5.356120062974573e-07,5.356120551523279e-07,131,0.001,36.733848398589515,36.37014692929655,0.001,sigmoid,130,390,0.10776393361913801,0.9793458821673495
synthetic_ill_conditioned,ill_conditioned_corr_0_8,0.8,,PyTorch SGD Nesterov,library optimizer,library nesterov,36733.848398589515,True,1555,0.10482862498611212,3.896257949313593,9.92136657994139e-07,2.546383404027253e-07,0.001647215693735641,1.0,1.0,0.0008967731107767814,0.001116322054412058,0.00016225387564362486,0.00016225387560435297,131,0.001,36.733848398589515,36.37014692929655,0.001,sigmoid,130,390,0.027222848778305445,0.9896190591168652
synthetic_ill_conditioned,ill_conditioned_corr_0_8,0.8,,NumPy solve,built-in benchmark,,36733.848398589515,True,0,0.00011037499643862247,3.896257949313593,2.2063579741612778e-15,5.662761559588153e-16,0.0016472156412451694,1.0,1.0,0.0008967633930268764,0.0011163276230430567,0.0,5.774294004408456e-13,131,0.001,36.733848398589515,36.37014692929655,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_8,0.8,,SciPy LDLT,built-in benchmark,,36733.848398589515,True,0,0.0003592089924495667,3.896257949313593,1.5241081560721635e-15,3.911722929793873e-16,0.0016472156412451692,1.0,1.0,0.0008967633930269008,0.001116327623043086,5.8357964188053e-13,3.64900545986344e-13,131,0.001,36.733848398589515,36.37014692929655,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_9,0.9,,LDLT,scratch,,34074.23279443835,True,0,0.007486874994356185,3.7830131226245522,1.4945170049888457e-15,3.9505995790783573e-16,0.0009033248054584996,1.0,1.0,0.0004250748121131667,0.00048155274184800517,6.944286321523456e-13,0.0,131,0.001,34.07423279443835,33.736864152909256,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_9,0.9,,Heavy Ball,scratch,constant momentum,34074.23279443835,True,1339,0.025742208992596716,3.7830131226245522,6.999197547381191e-07,1.8501647550525377e-07,0.0009033248055081893,1.0,1.0,0.00042507485075322747,0.0004815528327243457,3.3740577400672134e-07,3.374057509013643e-07,131,0.001,34.07423279443835,33.736864152909256,0.001,sigmoid,130,390,0.11612912499888997,0.9785634842758033
synthetic_ill_conditioned,ill_conditioned_corr_0_9,0.9,,Nesterov,scratch,constant beta,34074.23279443835,True,1460,0.03930916701210663,3.7830131226245522,9.999669628897088e-07,2.643308205592368e-07,0.0009033248741177038,1.0,1.0,0.0004250680256731598,0.00048154525459791745,0.00021234816166174907,0.00021234816171069188,131,0.001,34.07423279443835,33.736864152909256,0.001,sigmoid,130,390,0.029347689382553655,0.9892236775754022
synthetic_ill_conditioned,ill_conditioned_corr_0_9,0.9,,Nesterov variable beta,scratch,variable beta,34074.23279443835,False,8000,0.19650504100718535,3.7830131226245522,2.054327538237733e-06,5.43040024352994e-07,0.0009033256281387066,1.0,1.0,0.00042507493373276505,0.00048152904494173844,0.0008875858151104121,0.0008875858151448099,131,0.001,34.07423279443835,33.736864152909256,0.001,sigmoid,130,390,0.029347689382553655,0.9996253266136275
synthetic_ill_conditioned,ill_conditioned_corr_0_9,0.9,,PyTorch SGD momentum,library optimizer,library constant momentum,34074.23279443835,True,1339,0.09212562500033528,3.7830131226245522,6.999197546397796e-07,1.8501647547925876e-07,0.0009033248055081891,1.0,1.0,0.0004250748507532261,0.0004815528327243405,3.3740576843749813e-07,3.374057453321447e-07,131,0.001,34.07423279443835,33.736864152909256,0.001,sigmoid,130,390,0.11612912499888997,0.9785634842758033
synthetic_ill_conditioned,ill_conditioned_corr_0_9,0.9,,PyTorch SGD Nesterov,library optimizer,library nesterov,34074.23279443835,True,1460,0.10124770799302496,3.7830131226245522,9.999669628790607e-07,2.6433082055642213e-07,0.0009033248741177034,1.0,1.0,0.00042506802567315904,0.0004815452545979157,0.00021234816165669365,0.0002123481617056365,131,0.001,34.07423279443835,33.736864152909256,0.001,sigmoid,130,390,0.029347689382553655,0.9892236775754022
synthetic_ill_conditioned,ill_conditioned_corr_0_9,0.9,,NumPy solve,built-in benchmark,,34074.23279443835,True,0,0.00011037499643862247,3.7830131226245522,2.1645739015732226e-15,5.721824988202789e-16,0.0009033248054584998,1.0,1.0,0.0004250748121131811,0.0004815527418480149,0.0,6.944286321523456e-13,131,0.001,34.07423279443835,33.736864152909256,0.001,sigmoid,130,390,,
synthetic_ill_conditioned,ill_conditioned_corr_0_9,0.9,,SciPy LDLT,built-in benchmark,,34074.23279443835,True,0,0.00036595799610950053,3.7830131226245522,1.464851187148723e-15,3.8721810886356343e-16,0.0009033248054584996,1.0,1.0,0.0004250748121131754,0.0004815527418480065,7.658479410706681e-13,4.779853396891451e-13,131,0.001,34.07423279443835,33.736864152909256,0.001,sigmoid,130,390,,
synthetic_sparse,partially_sparse_zero_0_0,0.25,0.0,LDLT,scratch,,5479.868759874887,True,0,0.004504124983213842,3.324709961280409,9.74063146327037e-16,2.929768784859377e-16,0.008982670949814,1.0,1.0,0.004003068899855145,0.004959411436789534,5.484035568066258e-14,0.0,101,0.005,27.399343799374435,27.12806316769746,0.005,relu,100,400,,
synthetic_sparse,partially_sparse_zero_0_0,0.25,0.0,Heavy Ball,scratch,constant momentum,5479.868759874887,True,551,0.006521125003928319,3.324709961280409,5.411260329275172e-07,1.627588689628491e-07,0.008982670949840661,1.0,1.0,0.004003068883273132,0.004959411518684244,1.6520407206622596e-07,1.6520407115472393e-07,101,0.005,27.399343799374435,27.12806316769746,0.005,relu,100,400,0.14212315212243515,0.9473958613070025
synthetic_sparse,partially_sparse_zero_0_0,0.25,0.0,Nesterov,scratch,constant beta,5479.868759874887,True,663,0.015248874988174066,3.324709961280409,9.96207991218819e-07,2.996375632222549e-07,0.008982670962247264,1.0,1.0,0.004003061602675623,0.004959422133848101,3.0672658687544714e-05,3.067265868333974e-05,101,0.005,27.399343799374435,27.12806316769746,0.005,relu,100,400,0.03649722443436151,0.9733426227731952
synthetic_sparse,partially_sparse_zero_0_0,0.25,0.0,Nesterov variable beta,scratch,variable beta,5479.868759874887,True,5242,0.07615120802074671,3.324709961280409,9.975029781452947e-07,3.0002706695086793e-07,0.008982671001286685,1.0,1.0,0.004003089931417396,0.004959436655445022,0.00011155332937956527,0.00011155332938380984,101,0.005,27.399343799374435,27.12806316769746,0.005,relu,100,400,0.03649722443436151,0.9994284367211739
synthetic_sparse,partially_sparse_zero_0_0,0.25,0.0,PyTorch SGD momentum,library optimizer,library constant momentum,5479.868759874887,True,551,0.04885004198877141,3.324709961280409,5.411260328427553e-07,1.627588689373546e-07,0.008982670949840661,1.0,1.0,0.004003068883273134,0.004959411518684258,1.6520407156565778e-07,1.652040706541557e-07,101,0.005,27.399343799374435,27.12806316769746,0.005,relu,100,400,0.14212315212243515,0.9473958613070025
