dataset_name,scenario_type,correlation_strength,zero_probability,method,iteration,grad_norm,objective_value,objective_gap_to_reference,relative_error_to_reference
synthetic_well_conditioned,well_conditioned_corr_0_2,0.2,,PyTorch SGD Nesterov,100,2.442859266323464e-06,0.01235468194565555,3.70200363419837e-11,3.2629141831105293e-05
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Heavy Ball,0,2.317337915141604,0.5,0.48890205422840405,0.5181468821131219
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Heavy Ball,50,0.002868894625411403,0.011098500611598136,5.548400021752886e-07,0.00040027010398384816
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov,0,2.317337915141604,0.5,0.48890205422840405,0.5181468821131219
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov,50,0.00031791152302171577,0.0110984212512159,4.7547961993903154e-07,0.0034713539107637937
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov,100,4.180569328612613e-06,0.01109794587054154,9.894557916056979e-11,5.378324409715321e-05
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,0,2.317337915141604,0.5,0.48890205422840405,0.5181468821131219
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,50,0.0015457496200693632,0.011111102021565886,1.3156249969925246e-05,0.018202859822015104
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,100,0.0003349344254143173,0.011098532577645474,5.868060495139299e-07,0.003851626692387686
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,150,0.00016170497484704007,0.011098104982603876,1.592110079155773e-07,0.002037084175399123
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,200,6.978503911347862e-05,0.01109797767550922,3.1903913259509475e-08,0.0009423353129468034
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,250,3.560571679669824e-05,0.011097955075317616,9.30372165593163e-09,0.0005311534622595529
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,300,2.4957899203923813e-05,0.011097950244569723,4.4729737622151156e-09,0.00036260638654009915
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,350,1.1991903115542973e-05,0.01109794681050713,1.0389111688990926e-09,0.00017582739029472558
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,400,1.0836091502000664e-05,0.011097946631459046,8.598630852479916e-10,0.00016098811590929435
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,450,5.99642377240941e-06,0.011097946036628187,2.650322270675298e-10,9.001518548836494e-05
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,500,4.403168683442025e-06,0.01109794591402764,1.4243167929806066e-10,6.550111547114749e-05
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,550,3.1666959170683047e-06,0.011097945847343072,7.574711170799109e-11,4.837336346711357e-05
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,600,1.885503391595213e-06,0.011097945800374287,2.8778326943701416e-11,3.082933442460621e-05
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,Nesterov variable beta,650,1.6782779193197123e-06,0.01109794579305122,2.1455259444080887e-11,2.5807757740539757e-05
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,PyTorch SGD momentum,0,2.317337915141604,0.5,0.48890205422840405,0.5181468821131219
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,PyTorch SGD momentum,50,0.0028688946254110024,0.011098500611598136,5.548400021752886e-07,0.00040027010398373334
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,PyTorch SGD Nesterov,0,2.317337915141604,0.5,0.48890205422840405,0.5181468821131219
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,PyTorch SGD Nesterov,50,0.0003179115230216937,0.011098421251215901,4.7547961994076626e-07,0.003471353910763844
synthetic_well_conditioned,well_conditioned_corr_0_3,0.3,,PyTorch SGD Nesterov,100,4.180569328615844e-06,0.01109794587054154,9.894557916056979e-11,5.378324409740347e-05
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Heavy Ball,0,2.191510392075019,0.5,0.48215774638658687,0.6310695664458913
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Heavy Ball,50,0.007677730878538566,0.017845467233023563,3.2136196104586012e-06,0.0009128946534826823
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Heavy Ball,100,8.437906786812112e-06,0.017842253617163455,3.7503507244185386e-12,9.050601356507531e-07
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov,0,2.191510392075019,0.5,0.48215774638658687,0.6310695664458913
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov,50,0.0007073338556432835,0.0178442874595474,2.033846134296552e-06,0.006785972207134676
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov,100,1.4933437736916377e-05,0.01784225455184697,9.384338653384283e-10,0.00014322922917984725
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,0,2.191510392075019,0.5,0.48215774638658687,0.6310695664458913
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,50,0.002249616463296254,0.017862592603835055,2.0338990421951003e-05,0.019793875722642528
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,100,0.0005404854859044065,0.017843752484415935,1.4988710028314423e-06,0.00612590251566
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,150,0.00022454584826506004,0.0178425412055992,2.875921860968911e-07,0.0027422497014361665
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,200,0.00011743812688501612,0.017842331974729245,7.836131614077924e-08,0.0014134624126662543
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,250,6.048403665256501e-05,0.017842276173493772,2.256008066817139e-08,0.0007731756431760607
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,300,3.707449560456725e-05,0.01784226188204479,8.268631685598438e-09,0.00046350552799323845
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,350,2.457916411194978e-05,0.017842257693513733,4.080100628883754e-09,0.0003451042506498866
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,400,1.967262716428762e-05,0.017842256307760936,2.6943478316499014e-09,0.00028191061618833545
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,450,1.0044895691002391e-05,0.017842254352209107,7.387960035409868e-10,0.00015117681341330613
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,500,7.546650982431601e-06,0.01784225400125002,3.8783691536092846e-10,0.00010531149402500884
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,550,5.772635406851008e-06,0.017842253859236837,2.4582373289727677e-10,8.67206163485967e-05
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,600,4.344652118109456e-06,0.01784225376211014,1.486970373221208e-10,6.94384790230062e-05
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,650,3.4166155451533604e-06,0.017842253702318994,8.89058895947592e-11,5.2934305139573357e-05
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,700,2.079509329945817e-06,0.017842253647110423,3.3697319240522106e-11,3.281381361089987e-05
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,750,1.6683983719118734e-06,0.01784225363437535,2.096224582803785e-11,2.555306813743722e-05
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,800,1.4201892010223535e-06,0.017842253629675904,1.6262800134336786e-11,2.311995713034545e-05
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,Nesterov variable beta,850,1.1398198910979834e-06,0.017842253624092794,1.0679689771420087e-11,1.8913570294701982e-05
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,PyTorch SGD momentum,0,2.191510392075019,0.5,0.48215774638658687,0.6310695664458913
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,PyTorch SGD momentum,50,0.007677730878538741,0.017845467233023563,3.2136196104586012e-06,0.0009128946534827151
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,PyTorch SGD momentum,100,8.437906786507587e-06,0.017842253617163455,3.7503507244185386e-12,9.05060135592871e-07
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,PyTorch SGD Nesterov,0,2.191510392075019,0.5,0.48215774638658687,0.6310695664458913
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,PyTorch SGD Nesterov,50,0.0007073338556432616,0.0178442874595474,2.033846134296552e-06,0.0067859722071344445
synthetic_well_conditioned,well_conditioned_corr_0_4,0.4,,PyTorch SGD Nesterov,100,1.493343773691318e-05,0.01784225455184697,9.384338653384283e-10,0.00014322922917999386
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Heavy Ball,0,2.3840195711063936,0.5,0.4904283148684844,0.46712090932908945
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Heavy Ball,50,0.004050630085171843,0.009572707569580785,1.022438065208936e-06,0.0005185508078759462
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov,0,2.3840195711063936,0.5,0.4904283148684844,0.46712090932908945
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov,50,0.0002735938110956551,0.009572123187734503,4.3805621892725743e-07,0.003547360567615787
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov,100,3.4947411665133196e-06,0.009571685221548002,9.003242595895244e-11,5.5117130055348545e-05
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,0,2.3840195711063936,0.5,0.4904283148684844,0.46712090932908945
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,50,0.0009496270406109438,0.009576555266317378,4.870134801802234e-06,0.01085625894516669
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,100,0.00029262349158411125,0.009572171200128373,4.860686127969305e-07,0.0036081952306400364
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,150,0.00012089674446438,0.009571767977982659,8.284646708239807e-08,0.0014637384111886322
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,200,4.524961399021157e-05,0.009571697577970143,1.2446454566647502e-08,0.0005823940105602853
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,250,2.94131159832391e-05,0.009571691728365823,6.596850246620711e-09,0.0004553581239826706
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,300,1.7041403423457653e-05,0.009571687381287993,2.249772416973439e-09,0.00027137481015865984
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,350,1.235815574535901e-05,0.009571686241479941,1.109964365211824e-09,0.00018455690175606226
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,400,7.059471501964884e-06,0.009571685499436034,3.679204579887241e-10,0.00010702184927589849
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,450,5.410765004626992e-06,0.009571685358368812,2.2685323584903383e-10,8.5328032851133e-05
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,500,3.5834422500810437e-06,0.009571685241337707,1.0982213055621415e-10,6.188932926043117e-05
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,550,2.7609271340812297e-06,0.009571685192345313,6.082973708076977e-11,4.466715376055227e-05
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,600,1.6241330598775295e-06,0.009571685152736393,2.122081677047305e-11,2.6487654314361538e-05
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,650,1.4689422715288323e-06,0.009571685149325899,1.781032266112703e-11,2.4535737949355395e-05
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,Nesterov variable beta,700,1.108937364815857e-06,0.009571685142061869,1.0546293005564422e-11,1.918406363677758e-05
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,PyTorch SGD momentum,0,2.3840195711063936,0.5,0.4904283148684844,0.46712090932908945
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,PyTorch SGD momentum,50,0.0040506300851713105,0.009572707569580782,1.0224380652054665e-06,0.0005185508078758592
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,PyTorch SGD Nesterov,0,2.3840195711063936,0.5,0.4904283148684844,0.46712090932908945
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,PyTorch SGD Nesterov,50,0.00027359381109570143,0.009572123187734505,4.3805621892899216e-07,0.0035473605676157828
synthetic_well_conditioned,well_conditioned_corr_0_5,0.5,,PyTorch SGD Nesterov,100,3.4947411665297863e-06,0.009571685221548002,9.003242595895244e-11,5.511713005533222e-05
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Heavy Ball,0,2.274106230759656,0.5,0.4896441962788383,0.5230984809766357
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Heavy Ball,50,0.00429334642913998,0.010356947353507805,1.1436323461271741e-06,0.0005486156539268836
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov,0,2.274106230759656,0.5,0.4896441962788383,0.5230984809766357
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov,50,0.00036287349972731334,0.010356344678106817,5.409569451397117e-07,0.0035869509603751438
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov,100,5.356585122785892e-06,0.010355803874016196,1.5285451897273372e-10,6.186423437114581e-05
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,0,2.274106230759656,0.5,0.4896441962788383,0.5230984809766357
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,50,0.0012489645848829936,0.010363847142386836,8.043421225158165e-06,0.0134508315432165
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,100,0.00030710931702614233,0.010356333274241018,5.295530793401199e-07,0.0036226248107959717
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,150,0.0001141223129568498,0.010355879587946447,7.586678476938225e-08,0.0013771809043139761
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,200,5.7147297789842725e-05,0.010355823130853814,1.9409692136526657e-08,0.0007023230411678448
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,250,3.367145610628977e-05,0.010355810547717309,6.826555631542219e-09,0.00042282292764623066
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,300,2.3966617405386145e-05,0.01035580717754307,3.4563813929022746e-09,0.00029947857748212955
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,350,1.2662829283608108e-05,0.010355804793223155,1.072061477785935e-09,0.0001757373607891595
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,400,6.722608298843568e-06,0.010355804018074915,2.9691323705227646e-10,9.184526977242539e-05
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,450,6.242809958383327e-06,0.010355803975486636,2.5432495866228866e-10,8.397818391261535e-05
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,500,3.67766850848678e-06,0.010355803820293451,9.913177397014028e-11,5.592422360894433e-05
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,550,2.7508684880557185e-06,0.010355803774699532,5.353785470507688e-11,3.9989766801341295e-05
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,600,1.5724434753388716e-06,0.01035580373974785,1.858617253158723e-11,2.4147236901685366e-05
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,Nesterov variable beta,650,1.3331282662567594e-06,0.010355803734999607,1.3837929066506938e-11,2.1152111217335844e-05
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,PyTorch SGD momentum,0,2.2741062307596565,0.5,0.4896441962788383,0.5230984809766357
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,PyTorch SGD momentum,50,0.004293346429139241,0.010356947353507803,1.1436323461254394e-06,0.000548615653926866
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,PyTorch SGD Nesterov,0,2.2741062307596565,0.5,0.4896441962788383,0.5230984809766357
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,PyTorch SGD Nesterov,50,0.0003628734997274245,0.010356344678106817,5.409569451397117e-07,0.003586950960375238
synthetic_well_conditioned,well_conditioned_corr_0_6,0.6,,PyTorch SGD Nesterov,100,5.3565851228402335e-06,0.010355803874016198,1.528545207074572e-10,6.186423437121057e-05
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Heavy Ball,0,2.2789952538139575,0.5,0.49310268665116075,0.4638836178468243
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Heavy Ball,50,0.0015027964960799766,0.006897487365142371,1.7401630311112554e-07,0.00023334415318835956
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Nesterov,0,2.2789952538139575,0.5,0.49310268665116075,0.4638836178468243
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Nesterov,50,9.772055054576411e-05,0.006897377164149065,6.381530980471145e-08,0.00140771263618868
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Nesterov,100,1.0548680498189749e-06,0.006897313357302372,8.463112155521202e-12,1.6689947421424458e-05
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Nesterov variable beta,0,2.2789952538139575,0.5,0.49310268665116075,0.4638836178468243
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Nesterov variable beta,50,0.0006360694248143242,0.006899894566117197,2.581217277936726e-06,0.008452931263249645
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Nesterov variable beta,100,0.00014138305340862897,0.0068974326169179345,1.19268078674524e-07,0.0017616694097474942
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Nesterov variable beta,150,5.334637369121778e-05,0.006897332000314501,1.8651475241007742e-08,0.0007290597783487437
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Nesterov variable beta,200,2.967961598134779e-05,0.006897319495258321,6.146419061214825e-09,0.00042655670840589745
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Nesterov variable beta,250,1.6027769807240825e-05,0.006897315162400618,1.8135613583797339e-09,0.0002293962558040886
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Nesterov variable beta,300,8.746838354978724e-06,0.006897313933499223,5.846599628045457e-10,0.00013525823190652038
synthetic_well_conditioned,well_conditioned_corr_0_7,0.7,,Nesterov variable beta,350,4.91965970371547e-06,0.006897313543396429,1.9455716898653108e-10,8.005395117428963e-05
