analysis_group,dataset_name,scenario_type,sweep_parameter,sweep_value,epsilon,method,iteration,grad_norm,objective_gap_to_reference,relative_error_to_reference
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1640,8.072703770750045e-05,3.870658217552947e-08,0.0007591886104565827
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1660,7.851608165388224e-05,3.687367350346804e-08,0.0007424896090163402
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1680,7.80574579361689e-05,3.5920463339889075e-08,0.0007303764804276141
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1700,7.488827187418764e-05,3.3592214038202783e-08,0.0007087634658783339
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1720,7.169276309036736e-05,3.102803271259891e-08,0.0006824046932078181
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1740,7.03376240017933e-05,2.9419190167301323e-08,0.0006616551999573464
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1760,6.846219650268222e-05,2.7957287040969447e-08,0.000646055732818862
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1780,6.598880988279487e-05,2.6465115515739157e-08,0.0006334080403067766
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1800,6.44632343536658e-05,2.544387685265992e-08,0.0006224273409182946
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1820,6.348812319752686e-05,2.44206722899154e-08,0.0006064585310997956
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1840,6.126672331232127e-05,2.2583865111336365e-08,0.0005813391956260807
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1860,5.8225830519645704e-05,2.058697859408376e-08,0.0005577020308697835
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1880,5.66695962262002e-05,1.9780394322488348e-08,0.0005498132911022235
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1900,5.684277548692875e-05,1.990426662379363e-08,0.0005509418911685129
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1920,5.606571513604891e-05,1.9193433870023924e-08,0.000539815056816858
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1940,5.2697511934384025e-05,1.7148879816186735e-08,0.000512472208364269
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1960,5.002196504823819e-05,1.5627290128605864e-08,0.0004899949227029968
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,1980,5.0476799015774926e-05,1.5562624550158333e-08,0.0004851707995830803
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2000,5.01466846922398e-05,1.537322361078175e-08,0.0004829365647192047
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2020,4.7533267586827784e-05,1.4286267571717026e-08,0.0004714324027859472
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2040,4.5895564153377124e-05,1.3374254634324068e-08,0.00045709246663971144
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2060,4.5727310072252445e-05,1.2923700998257459e-08,0.00044449895304706004
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2080,4.452373574093853e-05,1.218473272279752e-08,0.0004302176852573777
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2100,4.224825101317494e-05,1.1258781101863846e-08,0.0004175108642833617
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2120,4.140279658195689e-05,1.094562732117943e-08,0.00041357925628968535
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2140,4.184653221697728e-05,1.0971084679622933e-08,0.00041180697059505866
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2160,4.0607166068665675e-05,1.0324036042730356e-08,0.00039959938951474684
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2180,3.800234233984696e-05,9.254217031573475e-09,0.0003810301056320195
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2200,3.7145952398689675e-05,8.817863328403064e-09,0.00037103677877604993
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2220,3.7694319832699105e-05,8.884023683375375e-09,0.0003693474232147079
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2240,3.681386882209921e-05,8.525002231918322e-09,0.0003632914193721523
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2260,3.45993544297919e-05,7.78745334883979e-09,0.0003519067100134086
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2280,3.3813943925422454e-05,7.464430934467359e-09,0.00034441388681317146
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2300,3.441055589271755e-05,7.455803974210085e-09,0.0003394789401524598
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2320,3.335614050648375e-05,6.983352618394889e-09,0.00032833859859319916
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2340,3.094332357953682e-05,6.270440208733241e-09,0.0003158100575832764
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2360,3.061913453382434e-05,6.163197646680274e-09,0.0003135588281691273
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2380,3.166272744120824e-05,6.364344148912515e-09,0.00031504748594281083
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2400,3.0575182004253544e-05,5.976306921562369e-09,0.0003058783775712197
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2420,2.8183468108121328e-05,5.258771390570516e-09,0.0002901685327674113
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2440,2.7786776660063205e-05,5.038500949794411e-09,0.00028306582555205075
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2460,2.8442078006012677e-05,5.157919868992167e-09,0.000284081830568206
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2480,2.7704522947163174e-05,5.002792208275153e-09,0.0002812409961108088
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2500,2.6397453687154615e-05,4.621679011718172e-09,0.0002721407359021814
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2520,2.5791950571091097e-05,4.337016079603018e-09,0.0002628728545166611
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2540,2.535523826531876e-05,4.172390141721216e-09,0.00025717921455194334
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2560,2.4850302911628283e-05,4.0580656612831945e-09,0.0002542874523478431
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2580,2.446955134720495e-05,3.950645283135046e-09,0.0002513743369717061
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2600,2.3938863400039933e-05,3.782430785248536e-09,0.0002458829863578543
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2620,2.326069410660434e-05,3.558591449293047e-09,0.00023812169709878643
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2640,2.2630004248633243e-05,3.349113014694538e-09,0.0002311304103559083
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2660,2.2012686573106126e-05,3.2139661765295813e-09,0.00022776005999984608
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2680,2.174925953758752e-05,3.1887312929024247e-09,0.00022740518446042843
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2700,2.1856984379195194e-05,3.1644775688732807e-09,0.0002248211977118725
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2720,2.125421479138529e-05,2.9388212974268413e-09,0.00021574185787889092
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2740,1.978489819775841e-05,2.606431459550862e-09,0.00020529161576002763
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2760,1.9228492859147143e-05,2.525630884986363e-09,0.00020367307589120494
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2780,2.0083943796805357e-05,2.6959824650507613e-09,0.00020852933217999003
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2800,2.020083074945658e-05,2.676501797971298e-09,0.00020640625535309928
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2820,1.8608138085966156e-05,2.321191572285386e-09,0.00019389206479759002
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2840,1.725875475338486e-05,2.0477740059199334e-09,0.00018370083014122423
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2860,1.7836642350158046e-05,2.1281611611856377e-09,0.00018544994412773107
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2880,1.8515805213614747e-05,2.254008563129517e-09,0.00018966442931424296
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2900,1.7648980713966062e-05,2.109023011787059e-09,0.0001854063066082451
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2920,1.63688712545265e-05,1.86245097122395e-09,0.00017593180583477068
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2940,1.62488801861151e-05,1.7819658942874739e-09,0.00017040796658429345
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2960,1.653780235823367e-05,1.8019788716738816e-09,0.00016958820477476835
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,2980,1.611939589396982e-05,1.7493160531234508e-09,0.00016827941544947863
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3000,1.5433737091279244e-05,1.6489794113505596e-09,0.0001653462591955381
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3020,1.5230411835849513e-05,1.5962745014697077e-09,0.00016257881022857144
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3040,1.5212797719824231e-05,1.5616407889051942e-09,0.00015937378955455973
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3060,1.4813033908748476e-05,1.4746285303957052e-09,0.00015436324419598385
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3080,1.4182106517169055e-05,1.367720312006604e-09,0.0001495630262850448
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3100,1.3862044291380261e-05,1.3264841308702202e-09,0.00014834436363681477
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3120,1.3977857361825846e-05,1.3518335062467912e-09,0.00014957675407210007
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3140,1.4037202377217169e-05,1.341718444680673e-09,0.0001479583376162943
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3160,1.3477170343533033e-05,1.2237711261020578e-09,0.00014111371041591045
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3180,1.2536724183655664e-05,1.0838775155175284e-09,0.0001341756187558737
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3200,1.2342819332344246e-05,1.0729196420200537e-09,0.00013409778343723058
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3220,1.3001522115040116e-05,1.1600337357364765e-09,0.0001378959832603674
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3240,1.3042976082503946e-05,1.1443845315817214e-09,0.00013616200203634223
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3260,1.1909223016456784e-05,9.79771791476125e-10,0.00012750675484605247
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3280,1.1028164362803732e-05,8.676857565781404e-10,0.00012144822374312733
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3300,1.1549274131849467e-05,9.255089333803923e-10,0.00012404394030704236
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3320,1.2139260415053811e-05,9.980810622423064e-10,0.00012735407289039615
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3340,1.1588301567733413e-05,9.247249910249167e-10,0.0001232349988318145
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3360,1.0529381345356528e-05,7.83859588349145e-10,0.00011492303540123012
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3380,1.0267369938861483e-05,7.39662803228569e-10,0.00011170078003838719
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3400,1.0739699484968694e-05,7.962971115826889e-10,0.00011490208651898907
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3420,1.0917633344469249e-05,8.255605227214247e-10,0.00011667833755483506
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3440,1.0423875056811462e-05,7.588164402383413e-10,0.00011224981259195126
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3460,9.705246808853473e-06,6.591664158950294e-10,0.00010510481683560248
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3480,9.431874328427326e-06,6.22815965467538e-10,0.00010230406788112271
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3500,9.704356304810716e-06,6.595643475826307e-10,0.00010500220527027287
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3520,9.921658387353895e-06,6.879588981822948e-10,0.00010697378721542056
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3540,9.583459487539845e-06,6.424149268102752e-10,0.00010351427058732658
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3560,8.897444475746833e-06,5.578758011104412e-10,9.691169872386698e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3580,8.57802193653892e-06,5.200974095842525e-10,9.365480435801336e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3600,8.846565681024656e-06,5.481155945785687e-10,9.566518743566231e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3620,9.057411581052214e-06,5.724589552391635e-10,9.762555641329547e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3640,8.716519925595396e-06,5.374199141261471e-10,9.516366804188441e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3660,8.142747131610122e-06,4.757903793173313e-10,9.004103195961836e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3680,7.975324081723823e-06,4.499667166646404e-10,8.707356434808814e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3700,8.148246972057618e-06,4.6080098070611086e-10,8.744955647205429e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3720,8.12022441033378e-06,4.631200700710991e-10,8.804112883337151e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3740,7.824656756079789e-06,4.410010689959165e-10,8.674733797228472e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3760,7.602329763814464e-06,4.159523003810506e-10,8.429563197035221e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3780,7.5376763592007885e-06,3.9988219679987225e-10,8.195281816939083e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3800,7.418952966401431e-06,3.849048024751056e-10,8.012664165697672e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3820,7.213591365015377e-06,3.700448003574053e-10,7.907876736525636e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3840,7.102992192111968e-06,3.6421157756372224e-10,7.89516089857381e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3860,7.11878553038066e-06,3.6399458447355926e-10,7.87620763187649e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3880,7.049949401864946e-06,3.5208919113571824e-10,7.701089009412259e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3900,6.773169698135074e-06,3.240363255496703e-10,7.38245475189016e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3920,6.4821188326657525e-06,3.006258297855169e-10,7.154081866300155e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3940,6.452264916624839e-06,3.0125087147059304e-10,7.190360929288521e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3960,6.603279005526205e-06,3.1405168743336986e-10,7.315586654397591e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,3980,6.583467077391912e-06,3.083404226389419e-10,7.210611501842354e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4000,6.2387253298852925e-06,2.760760231534931e-10,6.830001996999118e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4020,5.844379099873993e-06,2.4649687846434176e-10,6.508925229064356e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4040,5.8395428470427775e-06,2.49327364310048e-10,6.565296527498612e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4060,6.136775749004152e-06,2.7119587131529954e-10,6.792645294412291e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4080,6.168269432268527e-06,2.695852291401124e-10,6.733582856499841e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4100,5.71048883097873e-06,2.3353236011658396e-10,6.306404685751095e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4120,5.250592668360364e-06,2.028972406753482e-10,5.9452305691854214e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4140,5.372065998295893e-06,2.1102015967944254e-10,6.040593121280585e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4160,5.7394551378661344e-06,2.3504811985652907e-10,6.306126009402733e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4180,5.6845719272670425e-06,2.3037838303707758e-10,6.240546070424809e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4200,5.179540271893905e-06,1.960585582772012e-10,5.820353063823219e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4220,4.83296602407105e-06,1.7306922561743932e-10,5.502998276211406e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4240,5.026955048287347e-06,1.8280729707775834e-10,5.599199110642162e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4260,5.2929529930993985e-06,1.9947335450076764e-10,5.804727596403343e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4280,5.152676885203185e-06,1.9183019062118944e-10,5.7263228058638886e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4300,4.740746091699138e-06,1.6675719138881107e-10,5.401127806846504e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4320,4.554659273343528e-06,1.5350265503144556e-10,5.1789525100043974e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4340,4.716072246040395e-06,1.599367027704801e-10,5.220296891025095e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4360,4.8239786962992e-06,1.660112047829898e-10,5.297874392487059e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4380,4.636214095344512e-06,1.5688132737334826e-10,5.203373621204506e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4400,4.362284167527385e-06,1.426370133117416e-10,5.017164301539192e-05
beta_fixed_vs_variable,synthetic_well_conditioned,well_corr_0_1_hidden_500,hidden_width,500,1e-06,Nesterov variable beta,4420,4.3286235551775385e-06,1.3881085170197593e-10,4.923417081371495e-05
