analysis_group,dataset_name,scenario_type,sweep_parameter,sweep_value,epsilon,method,iteration,grad_norm,objective_gap_to_reference,relative_error_to_reference
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,800,0.1910301902816615,0.0001723106883882962,0.010937119626750811
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,850,0.02770791781092568,2.411387171446025e-05,0.0083303851948645
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,900,0.07653243076228941,3.423343260946024e-05,0.006311293780674779
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,950,0.11416962664685516,5.736851604885157e-05,0.004739659032224191
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1000,0.10447953889564733,4.62331902726619e-05,0.0036869198620475877
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1050,0.07011497904641324,2.0487961763987483e-05,0.002651589800885477
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1100,0.031082989055488477,5.3457827554476145e-06,0.0020905089759895037
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1150,0.0019988556477635753,8.628175118680081e-07,0.0015949053991139834
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1200,0.01803858595355593,1.6395336250897563e-06,0.0011701354150213342
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1250,0.023361257560403113,2.3561397612635593e-06,0.0009161987858572788
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1300,0.019997022678372802,1.6622652840442287e-06,0.0006921130773551242
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1350,0.012553615671156704,6.763637470617867e-07,0.0005196217257966646
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1400,0.004815797990922672,1.3548683068520528e-07,0.00040005289046199865
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1450,0.0010367894418699794,2.9738817047819666e-08,0.0003064777892595252
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1500,0.004061117706936547,7.59583482778936e-08,0.0002280734336133258
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1550,0.004706928715993433,9.428616442111459e-08,0.00017339647263654373
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1600,0.0037818325692040252,6.048779355866118e-08,0.00013523703319949295
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1650,0.0022066346684624844,2.1276111282497734e-08,0.00010142109488035329
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1700,0.0006931206678983125,3.3992175775543476e-09,7.504209017124221e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1750,0.00037775245825045383,1.4389005681403333e-09,5.939087048231762e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1800,0.0008849142056893467,3.465352262088661e-09,4.2420839991632895e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1850,0.0009348615343594798,3.705794084790659e-09,3.3980115412900574e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1900,0.0007059879906191587,2.1047624892966965e-09,2.544576752225103e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,1950,0.0003798257827847709,6.671789058720901e-10,1.987715731240512e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,2000,8.857387550762611e-05,1.0390734453413764e-10,1.4828653042607064e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,2050,0.00010667632986197539,7.794699607988065e-11,1.0992664367029829e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Heavy Ball,2100,0.00018788186280172998,1.557457947332086e-10,8.408566336331055e-06
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,0,2.915529229129663,0.47997556656991897,0.9999999999999999
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,50,0.3966135253218144,0.09668718322012781,0.8424135229319449
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,100,0.22236453287054836,0.04915216576725758,0.7040046344543403
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,150,0.14716356357041802,0.04362128752388499,0.6347547907709081
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,200,0.11419553452811655,0.02742781572168681,0.5521340176283694
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,250,0.07896958451337377,0.02205766520133596,0.48466545527859084
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,300,0.0566408695961623,0.01246478686277469,0.4155593920195485
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,350,0.048597997556661506,0.012009975511184816,0.36657489168263435
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,400,0.0323990106302092,0.006335454552442464,0.31176910563135657
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,450,0.02791554933901358,0.005974700791768449,0.27629103661093074
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,500,0.02343761234271203,0.004540870560472483,0.23958569947107247
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,550,0.01590736685799931,0.0024096119654048315,0.2028322035318816
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,600,0.019223721009540406,0.002863032614690862,0.17993722110974003
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,650,0.010779791428251806,0.0012494700748665703,0.1512048543448124
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,700,0.01245988368524933,0.001424573713106836,0.1352959901392375
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,750,0.01041543461702061,0.001071857283543566,0.11726729811455101
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,800,0.00661289738584367,0.000528917881178672,0.097901473605289
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,850,0.007941940820048126,0.0005787672041907624,0.08687542575069264
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,900,0.005481946238596882,0.00037577525364764636,0.07568172493758597
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,950,0.005716651179035299,0.0003247135402251189,0.06578057995185155
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1000,0.003962066545277953,0.00019114547611787103,0.055699508876388824
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1050,0.0038014410812397025,0.00016045333826178107,0.04847705088004044
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1100,0.00335356805804378,0.0001243661967400729,0.042347233510957455
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1150,0.0024488739588114693,8.346889898330073e-05,0.03677931116436839
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1200,0.0027404292743748913,7.880956359590865e-05,0.03224042053875176
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1250,0.0016710806202538265,4.141888491667953e-05,0.027218569643143942
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1300,0.0018954310134663217,3.9451578002943494e-05,0.02385543837292206
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1350,0.0014997221506619664,2.781458780708873e-05,0.02074340399575325
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1400,0.001185707447343796,1.968801585545965e-05,0.018062023492920076
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1450,0.0012597810122471223,1.814183743553688e-05,0.015862813878082572
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1500,0.000838754528703293,1.0368983371065316e-05,0.013435836592458736
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1550,0.0008736941718391819,8.651913376137021e-06,0.011635957653268091
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1600,0.0006683431331615617,6.249263815399919e-06,0.010173984525407773
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1650,0.0006331400205890856,5.3873691279737734e-06,0.008953108455290995
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1700,0.0005649352286330828,3.88629450476935e-06,0.007647558742578419
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1750,0.00037941037392327814,2.051212313433637e-06,0.006445224689258706
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1800,0.0003988765336476427,2.085630510583608e-06,0.005791268207489163
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1850,0.00036552504110146393,1.8981174178638038e-06,0.005167003109040935
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1900,0.000298436734188361,1.12835297449293e-06,0.004322993185126806
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,1950,0.00019192545226703723,5.706031992631921e-07,0.003636316872299393
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2000,0.00023334661166190908,7.277515288728331e-07,0.0033264832883561865
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2050,0.00021036064491462465,5.929737226968712e-07,0.002938944786342652
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2100,0.00012308807522200745,2.8163373073236686e-07,0.002458067339136538
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2150,0.00014701164598551823,2.760542832380697e-07,0.0021491358304345336
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2200,0.00012374917582267105,2.127961771548892e-07,0.0018771719916025507
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2250,9.099403242851176e-05,1.347122742037521e-07,0.0016204609005385324
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2300,9.30123123710343e-05,1.2221596377634536e-07,0.001429542934664878
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2350,7.844965233701467e-05,8.914144587757189e-08,0.001238919665010345
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2400,5.903328210502081e-05,5.609388468302834e-08,0.0010617017734045574
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2450,5.8215717661374586e-05,4.9041147087702797e-08,0.0009332164256134497
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2500,5.033631195046534e-05,3.7652122204800964e-08,0.0008158032818914871
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2550,3.863623165055956e-05,2.5361651403987828e-08,0.0007048630277116306
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2600,3.841555346161569e-05,2.1011394433362307e-08,0.0006141567944308679
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2650,2.9965044953849035e-05,1.4110578535481144e-08,0.0005314128269406224
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2700,2.5178056853706393e-05,1.067019940459435e-08,0.00046667278532243215
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2750,2.5174560908518783e-05,9.606168901998835e-09,0.0004139231712959966
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2800,1.9561846316390067e-05,6.3748040873834455e-09,0.00035747563783105355
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2850,1.5828199727412938e-05,4.396845838805508e-09,0.0003084071378567692
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2900,1.6036745816748855e-05,3.8440587726840114e-09,0.0002701579779121796
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-05,Nesterov,2950,1.242292637539243e-05,2.549052663392004e-09,0.0002339679190824191
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,0,2.915529229129663,0.47997556656991897,0.9999999999999999
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,50,11.77360293745827,0.6554738023787601,0.7100824006876236
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,100,13.802251705178039,0.8053132437962655,0.5608370720472777
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,150,11.177141273054271,0.5245181387394438,0.4237855865550586
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,200,6.583348264675237,0.1870156645223547,0.31847006220262253
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,250,2.1285627495830974,0.02935202411089479,0.24621763976251085
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,300,1.0533827590547666,0.0137260435365879,0.18706169321455932
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,350,2.5722055027401733,0.030392004276913687,0.14094503896212912
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,400,2.745722883588747,0.030958452186612667,0.10120458558779004
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,450,2.0904408239168224,0.018702566306973346,0.07932821715029349
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,500,1.1364214476633434,0.005900937302971428,0.05839172395301955
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,550,0.2746094920786453,0.0007533385109945792,0.044796204382029525
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,600,0.3013881903621712,0.0006350829178666841,0.03446175022579026
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,650,0.5476812558154998,0.0013420458680583197,0.025592489230102055
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,700,0.5390189648334198,0.0011973878644377656,0.019209138895714812
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,750,0.3856111109889246,0.0006256074538268791,0.014349456479468599
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,800,0.1910301902816615,0.0001723106883882962,0.010937119626750811
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,850,0.02770791781092568,2.411387171446025e-05,0.0083303851948645
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,900,0.07653243076228941,3.423343260946024e-05,0.006311293780674779
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,950,0.11416962664685516,5.736851604885157e-05,0.004739659032224191
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1000,0.10447953889564733,4.62331902726619e-05,0.0036869198620475877
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1050,0.07011497904641324,2.0487961763987483e-05,0.002651589800885477
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1100,0.031082989055488477,5.3457827554476145e-06,0.0020905089759895037
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1150,0.0019988556477635753,8.628175118680081e-07,0.0015949053991139834
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1200,0.01803858595355593,1.6395336250897563e-06,0.0011701354150213342
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1250,0.023361257560403113,2.3561397612635593e-06,0.0009161987858572788
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1300,0.019997022678372802,1.6622652840442287e-06,0.0006921130773551242
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1350,0.012553615671156704,6.763637470617867e-07,0.0005196217257966646
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1400,0.004815797990922672,1.3548683068520528e-07,0.00040005289046199865
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1450,0.0010367894418699794,2.9738817047819666e-08,0.0003064777892595252
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1500,0.004061117706936547,7.59583482778936e-08,0.0002280734336133258
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1550,0.004706928715993433,9.428616442111459e-08,0.00017339647263654373
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1600,0.0037818325692040252,6.048779355866118e-08,0.00013523703319949295
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1650,0.0022066346684624844,2.1276111282497734e-08,0.00010142109488035329
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1700,0.0006931206678983125,3.3992175775543476e-09,7.504209017124221e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1750,0.00037775245825045383,1.4389005681403333e-09,5.939087048231762e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1800,0.0008849142056893467,3.465352262088661e-09,4.2420839991632895e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1850,0.0009348615343594798,3.705794084790659e-09,3.3980115412900574e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1900,0.0007059879906191587,2.1047624892966965e-09,2.544576752225103e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,1950,0.0003798257827847709,6.671789058720901e-10,1.987715731240512e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2000,8.857387550762611e-05,1.0390734453413764e-10,1.4828653042607064e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2050,0.00010667632986197539,7.794699607988065e-11,1.0992664367029829e-05
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2100,0.00018788186280172998,1.557457947332086e-10,8.408566336331055e-06
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2150,0.0001831213289883565,1.3796664505294487e-10,6.3436270308194296e-06
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2200,0.00013002220273462524,7.16130245381752e-11,4.787704582114373e-06
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2250,6.365356955274086e-05,2.0732290884062365e-11,3.858473069396323e-06
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2300,8.3398466160649e-06,2.6769732264231294e-12,2.8389717211136338e-06
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2350,2.6715216133989694e-05,4.252466434540025e-12,2.152943937268663e-06
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2400,3.905654008184693e-05,6.536021723846375e-12,1.5982274777836914e-06
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2450,3.544276822544253e-05,5.2152240859193455e-12,1.259073331549866e-06
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2500,2.3606712601416437e-05,2.3653891345620792e-12,9.227916180249755e-07
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Heavy Ball,2550,1.0282716827212677e-05,5.594830154720398e-13,7.395052534981747e-07
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,0,2.915529229129663,0.47997556656991897,0.9999999999999999
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,50,0.3966135253218144,0.09668718322012781,0.8424135229319449
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,100,0.22236453287054836,0.04915216576725758,0.7040046344543403
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,150,0.14716356357041802,0.04362128752388499,0.6347547907709081
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,200,0.11419553452811655,0.02742781572168681,0.5521340176283694
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,250,0.07896958451337377,0.02205766520133596,0.48466545527859084
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,300,0.0566408695961623,0.01246478686277469,0.4155593920195485
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,350,0.048597997556661506,0.012009975511184816,0.36657489168263435
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,400,0.0323990106302092,0.006335454552442464,0.31176910563135657
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,450,0.02791554933901358,0.005974700791768449,0.27629103661093074
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,500,0.02343761234271203,0.004540870560472483,0.23958569947107247
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,550,0.01590736685799931,0.0024096119654048315,0.2028322035318816
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,600,0.019223721009540406,0.002863032614690862,0.17993722110974003
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,650,0.010779791428251806,0.0012494700748665703,0.1512048543448124
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,700,0.01245988368524933,0.001424573713106836,0.1352959901392375
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,1e-06,Nesterov,750,0.01041543461702061,0.001071857283543566,0.11726729811455101
